Entity,Code,Day,new_vaccinations_smoothed
Saint Lucia,LCA,2021-05-14,1099
Saint Lucia,LCA,2021-05-15,1099
Saint Lucia,LCA,2021-05-16,1099
Saint Lucia,LCA,2021-05-17,1099
Saint Lucia,LCA,2021-05-18,1099
Saint Lucia,LCA,2021-05-19,1099
Saint Lucia,LCA,2021-05-20,964
Saint Lucia,LCA,2021-05-21,879
Saint Vincent and the Grenadines,VCT,2021-03-18,216
Saint Vincent and the Grenadines,VCT,2021-03-19,216
Saint Vincent and the Grenadines,VCT,2021-03-20,198
Saint Vincent and the Grenadines,VCT,2021-03-21,189
Saint Vincent and the Grenadines,VCT,2021-03-22,184
Saint Vincent and the Grenadines,VCT,2021-03-23,180
Saint Vincent and the Grenadines,VCT,2021-03-24,177
Saint Vincent and the Grenadines,VCT,2021-03-25,170
Saint Vincent and the Grenadines,VCT,2021-03-26,162
Saint Vincent and the Grenadines,VCT,2021-03-27,154
Saint Vincent and the Grenadines,VCT,2021-03-28,146
Saint Vincent and the Grenadines,VCT,2021-03-29,139
Saint Vincent and the Grenadines,VCT,2021-03-30,131
Saint Vincent and the Grenadines,VCT,2021-03-31,123
Saint Vincent and the Grenadines,VCT,2021-04-01,115
Saint Vincent and the Grenadines,VCT,2021-04-02,107
Saint Vincent and the Grenadines,VCT,2021-04-03,107
Saint Vincent and the Grenadines,VCT,2021-04-04,107
Saint Vincent and the Grenadines,VCT,2021-04-05,107
Saint Vincent and the Grenadines,VCT,2021-04-06,107
Saint Vincent and the Grenadines,VCT,2021-04-07,107
Saint Vincent and the Grenadines,VCT,2021-04-08,107
Saint Vincent and the Grenadines,VCT,2021-04-09,107
Saint Vincent and the Grenadines,VCT,2021-04-10,107
Saint Vincent and the Grenadines,VCT,2021-04-11,105
Saint Vincent and the Grenadines,VCT,2021-04-12,103
Saint Vincent and the Grenadines,VCT,2021-04-13,100
Saint Vincent and the Grenadines,VCT,2021-04-14,98
Saint Vincent and the Grenadines,VCT,2021-04-15,96
Saint Vincent and the Grenadines,VCT,2021-04-16,94
Saint Vincent and the Grenadines,VCT,2021-04-17,91
Saint Vincent and the Grenadines,VCT,2021-04-18,101
Saint Vincent and the Grenadines,VCT,2021-04-19,110
Saint Vincent and the Grenadines,VCT,2021-04-20,119
Saint Vincent and the Grenadines,VCT,2021-04-21,128
Saint Vincent and the Grenadines,VCT,2021-04-22,137
Saint Vincent and the Grenadines,VCT,2021-04-23,146
Saint Vincent and the Grenadines,VCT,2021-04-24,155
Saint Vincent and the Grenadines,VCT,2021-04-25,134
Saint Vincent and the Grenadines,VCT,2021-04-26,113
Saint Vincent and the Grenadines,VCT,2021-04-27,110
Saint Vincent and the Grenadines,VCT,2021-04-28,107
Saint Vincent and the Grenadines,VCT,2021-04-29,112
Saint Vincent and the Grenadines,VCT,2021-04-30,116
Saint Vincent and the Grenadines,VCT,2021-05-01,96
Saint Vincent and the Grenadines,VCT,2021-05-02,124
Saint Vincent and the Grenadines,VCT,2021-05-03,151
Saint Vincent and the Grenadines,VCT,2021-05-04,161
Saint Vincent and the Grenadines,VCT,2021-05-05,170
Saint Vincent and the Grenadines,VCT,2021-05-06,172
Saint Vincent and the Grenadines,VCT,2021-05-07,174
Saint Vincent and the Grenadines,VCT,2021-05-08,200
Saint Vincent and the Grenadines,VCT,2021-05-09,200
Saint Vincent and the Grenadines,VCT,2021-05-10,200
Saint Vincent and the Grenadines,VCT,2021-05-11,200
Saint Vincent and the Grenadines,VCT,2021-05-12,200
Saint Vincent and the Grenadines,VCT,2021-05-13,199
Saint Vincent and the Grenadines,VCT,2021-05-14,198
Saint Vincent and the Grenadines,VCT,2021-05-15,198
Saint Vincent and the Grenadines,VCT,2021-05-16,197
Saint Vincent and the Grenadines,VCT,2021-05-17,196
Saint Vincent and the Grenadines,VCT,2021-05-18,195
Samoa,WSM,2021-05-05,648
Samoa,WSM,2021-05-06,648
Samoa,WSM,2021-05-07,648
Samoa,WSM,2021-05-08,648
Samoa,WSM,2021-05-09,648
Samoa,WSM,2021-05-10,648
Samoa,WSM,2021-05-11,648
Samoa,WSM,2021-05-12,731
Samoa,WSM,2021-05-13,814
Samoa,WSM,2021-05-14,897
Samoa,WSM,2021-05-15,980
Samoa,WSM,2021-05-16,1063
Samoa,WSM,2021-05-17,1146
Samoa,WSM,2021-05-18,1229
San Marino,SMR,2021-02-28,120
San Marino,SMR,2021-03-01,120
San Marino,SMR,2021-03-02,182
San Marino,SMR,2021-03-03,212
San Marino,SMR,2021-03-04,270
San Marino,SMR,2021-03-05,308
San Marino,SMR,2021-03-06,329
San Marino,SMR,2021-03-07,338
San Marino,SMR,2021-03-08,346
San Marino,SMR,2021-03-09,355
San Marino,SMR,2021-03-10,398
San Marino,SMR,2021-03-11,414
San Marino,SMR,2021-03-12,418
San Marino,SMR,2021-03-13,356
San Marino,SMR,2021-03-14,373
San Marino,SMR,2021-03-15,390
San Marino,SMR,2021-03-16,432
San Marino,SMR,2021-03-17,439
San Marino,SMR,2021-03-18,435
San Marino,SMR,2021-03-19,445
San Marino,SMR,2021-03-20,472
San Marino,SMR,2021-03-21,459
San Marino,SMR,2021-03-22,446
San Marino,SMR,2021-03-23,428
San Marino,SMR,2021-03-24,389
San Marino,SMR,2021-03-25,365
San Marino,SMR,2021-03-26,341
San Marino,SMR,2021-03-27,363
San Marino,SMR,2021-03-28,384
San Marino,SMR,2021-03-29,406
San Marino,SMR,2021-03-30,382
San Marino,SMR,2021-03-31,411
San Marino,SMR,2021-04-01,394
San Marino,SMR,2021-04-02,377
San Marino,SMR,2021-04-03,401
San Marino,SMR,2021-04-04,379
San Marino,SMR,2021-04-05,357
San Marino,SMR,2021-04-06,335
San Marino,SMR,2021-04-07,351
San Marino,SMR,2021-04-08,432
San Marino,SMR,2021-04-09,494
San Marino,SMR,2021-04-10,488
San Marino,SMR,2021-04-11,551
San Marino,SMR,2021-04-12,613
San Marino,SMR,2021-04-13,676
San Marino,SMR,2021-04-14,690
San Marino,SMR,2021-04-15,679
San Marino,SMR,2021-04-16,711
San Marino,SMR,2021-04-17,643
San Marino,SMR,2021-04-18,624
San Marino,SMR,2021-04-19,629
San Marino,SMR,2021-04-20,634
San Marino,SMR,2021-04-21,662
San Marino,SMR,2021-04-22,674
San Marino,SMR,2021-04-23,663
San Marino,SMR,2021-04-24,704
San Marino,SMR,2021-04-25,671
San Marino,SMR,2021-04-26,615
San Marino,SMR,2021-04-27,640
San Marino,SMR,2021-04-28,586
San Marino,SMR,2021-04-29,547
San Marino,SMR,2021-04-30,467
San Marino,SMR,2021-05-01,472
San Marino,SMR,2021-05-02,477
San Marino,SMR,2021-05-03,508
San Marino,SMR,2021-05-04,459
San Marino,SMR,2021-05-05,504
San Marino,SMR,2021-05-06,568
San Marino,SMR,2021-05-07,674
San Marino,SMR,2021-05-08,679
San Marino,SMR,2021-05-09,685
San Marino,SMR,2021-05-10,663
San Marino,SMR,2021-05-11,707
San Marino,SMR,2021-05-12,693
San Marino,SMR,2021-05-13,662
San Marino,SMR,2021-05-14,679
San Marino,SMR,2021-05-15,670
San Marino,SMR,2021-05-16,661
San Marino,SMR,2021-05-17,652
San Marino,SMR,2021-05-18,633
San Marino,SMR,2021-05-19,613
San Marino,SMR,2021-05-20,589
San Marino,SMR,2021-05-21,471
Sao Tome and Principe,STP,2021-03-16,566
Sao Tome and Principe,STP,2021-03-17,566
Sao Tome and Principe,STP,2021-03-18,566
Sao Tome and Principe,STP,2021-03-19,566
Sao Tome and Principe,STP,2021-03-20,566
Sao Tome and Principe,STP,2021-03-21,566
Sao Tome and Principe,STP,2021-03-22,566
Sao Tome and Principe,STP,2021-03-23,603
Sao Tome and Principe,STP,2021-03-24,640
Sao Tome and Principe,STP,2021-03-25,676
Sao Tome and Principe,STP,2021-03-26,713
Sao Tome and Principe,STP,2021-03-27,749
Sao Tome and Principe,STP,2021-03-28,786
Sao Tome and Principe,STP,2021-03-29,823
Sao Tome and Principe,STP,2021-03-30,713
Sao Tome and Principe,STP,2021-03-31,603
Sao Tome and Principe,STP,2021-04-01,493
Sao Tome and Principe,STP,2021-04-02,383
Sao Tome and Principe,STP,2021-04-03,273
Sao Tome and Principe,STP,2021-04-04,163
Sao Tome and Principe,STP,2021-04-05,53
Sao Tome and Principe,STP,2021-04-06,53
Sao Tome and Principe,STP,2021-04-07,53
Sao Tome and Principe,STP,2021-04-08,53
Sao Tome and Principe,STP,2021-04-09,53
Sao Tome and Principe,STP,2021-04-10,53
Sao Tome and Principe,STP,2021-04-11,53
Sao Tome and Principe,STP,2021-04-12,53
Sao Tome and Principe,STP,2021-04-13,53
Sao Tome and Principe,STP,2021-04-14,53
Sao Tome and Principe,STP,2021-04-15,53
Sao Tome and Principe,STP,2021-04-16,53
Sao Tome and Principe,STP,2021-04-17,53
Sao Tome and Principe,STP,2021-04-18,53
Sao Tome and Principe,STP,2021-04-19,53
Sao Tome and Principe,STP,2021-04-20,53
Sao Tome and Principe,STP,2021-04-21,53
Sao Tome and Principe,STP,2021-04-22,53
Sao Tome and Principe,STP,2021-04-23,53
Sao Tome and Principe,STP,2021-04-24,53
Sao Tome and Principe,STP,2021-04-25,53
Sao Tome and Principe,STP,2021-04-26,53
Sao Tome and Principe,STP,2021-04-27,53
Sao Tome and Principe,STP,2021-04-28,53
Sao Tome and Principe,STP,2021-04-29,53
Sao Tome and Principe,STP,2021-04-30,53
Sao Tome and Principe,STP,2021-05-01,53
Sao Tome and Principe,STP,2021-05-02,53
Sao Tome and Principe,STP,2021-05-03,53
Sao Tome and Principe,STP,2021-05-04,53
Sao Tome and Principe,STP,2021-05-05,53
Sao Tome and Principe,STP,2021-05-06,53
Sao Tome and Principe,STP,2021-05-07,53
Sao Tome and Principe,STP,2021-05-08,53
Sao Tome and Principe,STP,2021-05-09,53
Sao Tome and Principe,STP,2021-05-10,53
Sao Tome and Principe,STP,2021-05-11,53
Sao Tome and Principe,STP,2021-05-12,53
Sao Tome and Principe,STP,2021-05-13,53
Sao Tome and Principe,STP,2021-05-14,53
Sao Tome and Principe,STP,2021-05-15,53
Sao Tome and Principe,STP,2021-05-16,53
Sao Tome and Principe,STP,2021-05-17,53
Sao Tome and Principe,STP,2021-05-18,53
Saudi Arabia,SAU,2021-01-07,13492
Saudi Arabia,SAU,2021-01-08,13492
Saudi Arabia,SAU,2021-01-09,13492
Saudi Arabia,SAU,2021-01-10,14304
Saudi Arabia,SAU,2021-01-11,14792
Saudi Arabia,SAU,2021-01-12,15117
Saudi Arabia,SAU,2021-01-13,15349
Saudi Arabia,SAU,2021-01-14,15813
Saudi Arabia,SAU,2021-01-15,16277
Saudi Arabia,SAU,2021-01-16,16742
Saudi Arabia,SAU,2021-01-17,16312
Saudi Arabia,SAU,2021-01-18,15881
Saudi Arabia,SAU,2021-01-19,15451
Saudi Arabia,SAU,2021-01-20,15021
Saudi Arabia,SAU,2021-01-21,14591
Saudi Arabia,SAU,2021-01-22,14161
Saudi Arabia,SAU,2021-01-23,13730
Saudi Arabia,SAU,2021-01-24,12768
Saudi Arabia,SAU,2021-01-25,11806
Saudi Arabia,SAU,2021-01-26,10844
Saudi Arabia,SAU,2021-01-27,9882
Saudi Arabia,SAU,2021-01-28,8920
Saudi Arabia,SAU,2021-01-29,7958
Saudi Arabia,SAU,2021-01-30,6996
Saudi Arabia,SAU,2021-01-31,6047
Saudi Arabia,SAU,2021-02-01,5097
Saudi Arabia,SAU,2021-02-02,4148
Saudi Arabia,SAU,2021-02-03,3198
Saudi Arabia,SAU,2021-02-04,2249
Saudi Arabia,SAU,2021-02-05,1299
Saudi Arabia,SAU,2021-02-06,350
Saudi Arabia,SAU,2021-02-07,350
Saudi Arabia,SAU,2021-02-08,350
Saudi Arabia,SAU,2021-02-09,350
Saudi Arabia,SAU,2021-02-10,350
Saudi Arabia,SAU,2021-02-11,418
Saudi Arabia,SAU,2021-02-12,486
Saudi Arabia,SAU,2021-02-13,553
Saudi Arabia,SAU,2021-02-14,1637
Saudi Arabia,SAU,2021-02-15,2721
Saudi Arabia,SAU,2021-02-16,5449
Saudi Arabia,SAU,2021-02-17,8178
Saudi Arabia,SAU,2021-02-18,10891
Saudi Arabia,SAU,2021-02-19,13604
Saudi Arabia,SAU,2021-02-20,16318
Saudi Arabia,SAU,2021-02-21,18015
Saudi Arabia,SAU,2021-02-22,19712
Saudi Arabia,SAU,2021-02-23,19704
Saudi Arabia,SAU,2021-02-24,19697
Saudi Arabia,SAU,2021-02-25,23584
Saudi Arabia,SAU,2021-02-26,27471
Saudi Arabia,SAU,2021-02-27,31358
Saudi Arabia,SAU,2021-02-28,36008
Saudi Arabia,SAU,2021-03-01,40659
Saudi Arabia,SAU,2021-03-02,54728
Saudi Arabia,SAU,2021-03-03,79205
Saudi Arabia,SAU,2021-03-04,77548
Saudi Arabia,SAU,2021-03-05,75891
Saudi Arabia,SAU,2021-03-06,74020
Saudi Arabia,SAU,2021-03-07,71386
Saudi Arabia,SAU,2021-03-08,85646
Saudi Arabia,SAU,2021-03-09,83212
Saudi Arabia,SAU,2021-03-10,70266
Saudi Arabia,SAU,2021-03-11,84910
Saudi Arabia,SAU,2021-03-12,96294
Saudi Arabia,SAU,2021-03-13,111996
Saudi Arabia,SAU,2021-03-14,128481
Saudi Arabia,SAU,2021-03-15,129892
Saudi Arabia,SAU,2021-03-16,124522
Saudi Arabia,SAU,2021-03-17,127867
Saudi Arabia,SAU,2021-03-18,124592
Saudi Arabia,SAU,2021-03-19,140500
Saudi Arabia,SAU,2021-03-20,131948
Saudi Arabia,SAU,2021-03-21,137515
Saudi Arabia,SAU,2021-03-22,135586
Saudi Arabia,SAU,2021-03-23,149753
Saudi Arabia,SAU,2021-03-24,153514
Saudi Arabia,SAU,2021-03-25,159247
Saudi Arabia,SAU,2021-03-26,139060
Saudi Arabia,SAU,2021-03-27,142437
Saudi Arabia,SAU,2021-03-28,133988
Saudi Arabia,SAU,2021-03-29,129538
Saudi Arabia,SAU,2021-03-30,117269
Saudi Arabia,SAU,2021-03-31,111004
Saudi Arabia,SAU,2021-04-01,110473
Saudi Arabia,SAU,2021-04-02,119054
Saudi Arabia,SAU,2021-04-03,124852
Saudi Arabia,SAU,2021-04-04,123927
Saudi Arabia,SAU,2021-04-05,123998
Saudi Arabia,SAU,2021-04-06,145578
Saudi Arabia,SAU,2021-04-07,163665
Saudi Arabia,SAU,2021-04-08,180391
Saudi Arabia,SAU,2021-04-09,179970
Saudi Arabia,SAU,2021-04-10,179240
Saudi Arabia,SAU,2021-04-11,183902
Saudi Arabia,SAU,2021-04-12,184732
Saudi Arabia,SAU,2021-04-13,168885
Saudi Arabia,SAU,2021-04-14,143682
Saudi Arabia,SAU,2021-04-15,125206
Saudi Arabia,SAU,2021-04-16,120345
Saudi Arabia,SAU,2021-04-17,122874
Saudi Arabia,SAU,2021-04-18,128996
Saudi Arabia,SAU,2021-04-19,130551
Saudi Arabia,SAU,2021-04-20,133063
Saudi Arabia,SAU,2021-04-21,152805
Saudi Arabia,SAU,2021-04-22,155204
Saudi Arabia,SAU,2021-04-23,159073
Saudi Arabia,SAU,2021-04-24,152502
Saudi Arabia,SAU,2021-04-25,153348
Saudi Arabia,SAU,2021-04-26,166264
Saudi Arabia,SAU,2021-04-27,176307
Saudi Arabia,SAU,2021-04-28,175226
Saudi Arabia,SAU,2021-04-29,174758
Saudi Arabia,SAU,2021-04-30,199863
Saudi Arabia,SAU,2021-05-01,204165
Saudi Arabia,SAU,2021-05-02,198812
Saudi Arabia,SAU,2021-05-03,183364
Saudi Arabia,SAU,2021-05-04,163554
Saudi Arabia,SAU,2021-05-05,152822
Saudi Arabia,SAU,2021-05-06,153998
Saudi Arabia,SAU,2021-05-07,132473
Saudi Arabia,SAU,2021-05-08,136135
Saudi Arabia,SAU,2021-05-09,139114
Saudi Arabia,SAU,2021-05-10,140900
Saudi Arabia,SAU,2021-05-11,160362
Saudi Arabia,SAU,2021-05-12,164117
Saudi Arabia,SAU,2021-05-13,154894
Saudi Arabia,SAU,2021-05-14,148727
Saudi Arabia,SAU,2021-05-15,149643
Saudi Arabia,SAU,2021-05-16,148492
Saudi Arabia,SAU,2021-05-17,152834
Saudi Arabia,SAU,2021-05-18,151313
Saudi Arabia,SAU,2021-05-19,160991
Saudi Arabia,SAU,2021-05-20,177318
Saudi Arabia,SAU,2021-05-21,186327
Scotland,,2020-12-15,7301
Scotland,,2020-12-16,7217
Scotland,,2020-12-17,7153
Scotland,,2020-12-18,7477
Scotland,,2020-12-19,6649
Scotland,,2020-12-20,5960
Scotland,,2020-12-21,6470
Scotland,,2020-12-22,7103
Scotland,,2020-12-23,7524
Scotland,,2020-12-24,6921
Scotland,,2020-12-25,5716
Scotland,,2020-12-26,5240
Scotland,,2020-12-27,4947
Scotland,,2020-12-28,3833
Scotland,,2020-12-29,3231
Scotland,,2020-12-30,2884
Scotland,,2020-12-31,3089
Scotland,,2021-01-01,3091
Scotland,,2021-01-02,3093
Scotland,,2021-01-03,3075
Scotland,,2021-01-04,3058
Scotland,,2021-01-05,3339
Scotland,,2021-01-06,3790
Scotland,,2021-01-07,4777
Scotland,,2021-01-08,6454
Scotland,,2021-01-09,6782
Scotland,,2021-01-10,7062
Scotland,,2021-01-11,8642
Scotland,,2021-01-12,9594
Scotland,,2021-01-13,10400
Scotland,,2021-01-14,11203
Scotland,,2021-01-15,11987
Scotland,,2021-01-16,14281
Scotland,,2021-01-17,14651
Scotland,,2021-01-18,15667
Scotland,,2021-01-19,17018
Scotland,,2021-01-20,18277
Scotland,,2021-01-21,19282
Scotland,,2021-01-22,20060
Scotland,,2021-01-23,20803
Scotland,,2021-01-24,21750
Scotland,,2021-01-25,22213
Scotland,,2021-01-26,22087
Scotland,,2021-01-27,22729
Scotland,,2021-01-28,22830
Scotland,,2021-01-29,23593
Scotland,,2021-01-30,23520
Scotland,,2021-01-31,23258
Scotland,,2021-02-01,25023
Scotland,,2021-02-02,27047
Scotland,,2021-02-03,29277
Scotland,,2021-02-04,32727
Scotland,,2021-02-05,35107
Scotland,,2021-02-06,39398
Scotland,,2021-02-07,41967
Scotland,,2021-02-08,45894
Scotland,,2021-02-09,48631
Scotland,,2021-02-10,51223
Scotland,,2021-02-11,53593
Scotland,,2021-02-12,55814
Scotland,,2021-02-13,55458
Scotland,,2021-02-14,56025
Scotland,,2021-02-15,52109
Scotland,,2021-02-16,48864
Scotland,,2021-02-17,45313
Scotland,,2021-02-18,41139
Scotland,,2021-02-19,36952
Scotland,,2021-02-20,32767
Scotland,,2021-02-21,30448
Scotland,,2021-02-22,29043
Scotland,,2021-02-23,28245
Scotland,,2021-02-24,27644
Scotland,,2021-02-25,27586
Scotland,,2021-02-26,28031
Scotland,,2021-02-27,28969
Scotland,,2021-02-28,29659
Scotland,,2021-03-01,30052
Scotland,,2021-03-02,30890
Scotland,,2021-03-03,30861
Scotland,,2021-03-04,31086
Scotland,,2021-03-05,30803
Scotland,,2021-03-06,29353
Scotland,,2021-03-07,28993
Scotland,,2021-03-08,27751
Scotland,,2021-03-09,26784
Scotland,,2021-03-10,25510
Scotland,,2021-03-11,24025
Scotland,,2021-03-12,23632
Scotland,,2021-03-13,24722
Scotland,,2021-03-14,25364
Scotland,,2021-03-15,28762
Scotland,,2021-03-16,31683
Scotland,,2021-03-17,35410
Scotland,,2021-03-18,39121
Scotland,,2021-03-19,42668
Scotland,,2021-03-20,45199
Scotland,,2021-03-21,48080
Scotland,,2021-03-22,47992
Scotland,,2021-03-23,47881
Scotland,,2021-03-24,47692
Scotland,,2021-03-25,47822
Scotland,,2021-03-26,47353
Scotland,,2021-03-27,48321
Scotland,,2021-03-28,47822
Scotland,,2021-03-29,47976
Scotland,,2021-03-30,48397
Scotland,,2021-03-31,49063
Scotland,,2021-04-01,46806
Scotland,,2021-04-02,45330
Scotland,,2021-04-03,43074
Scotland,,2021-04-04,39915
Scotland,,2021-04-05,36488
Scotland,,2021-04-06,33647
Scotland,,2021-04-07,30974
Scotland,,2021-04-08,31443
Scotland,,2021-04-09,32056
Scotland,,2021-04-10,31651
Scotland,,2021-04-11,33892
Scotland,,2021-04-12,35177
Scotland,,2021-04-13,36603
Scotland,,2021-04-14,37351
Scotland,,2021-04-15,37208
Scotland,,2021-04-16,36268
Scotland,,2021-04-17,36600
Scotland,,2021-04-18,35130
Scotland,,2021-04-19,37070
Scotland,,2021-04-20,38691
Scotland,,2021-04-21,40391
Scotland,,2021-04-22,42395
Scotland,,2021-04-23,44098
Scotland,,2021-04-24,47271
Scotland,,2021-04-25,48238
Scotland,,2021-04-26,48219
Scotland,,2021-04-27,47528
Scotland,,2021-04-28,46862
Scotland,,2021-04-29,45629
Scotland,,2021-04-30,45345
Scotland,,2021-05-01,43124
Scotland,,2021-05-02,44154
Scotland,,2021-05-03,42423
Scotland,,2021-05-04,41113
Scotland,,2021-05-05,39927
Scotland,,2021-05-06,39118
Scotland,,2021-05-07,36997
Scotland,,2021-05-08,35836
Scotland,,2021-05-09,34700
Scotland,,2021-05-10,36252
Scotland,,2021-05-11,36397
Scotland,,2021-05-12,36940
Scotland,,2021-05-13,37212
Scotland,,2021-05-14,38382
Scotland,,2021-05-15,39299
Scotland,,2021-05-16,39982
Scotland,,2021-05-17,39864
Scotland,,2021-05-18,40040
Scotland,,2021-05-19,40887
Scotland,,2021-05-20,41424
Senegal,SEN,2021-02-23,82
Senegal,SEN,2021-02-24,2044
Senegal,SEN,2021-02-25,3916
Senegal,SEN,2021-02-26,5410
Senegal,SEN,2021-02-27,5131
Senegal,SEN,2021-02-28,4503
Senegal,SEN,2021-03-01,5043
Senegal,SEN,2021-03-02,5694
Senegal,SEN,2021-03-03,5936
Senegal,SEN,2021-03-04,5802
Senegal,SEN,2021-03-05,5774
Senegal,SEN,2021-03-06,5495
Senegal,SEN,2021-03-07,5431
Senegal,SEN,2021-03-08,4496
Senegal,SEN,2021-03-09,4011
Senegal,SEN,2021-03-10,3224
Senegal,SEN,2021-03-11,5262
Senegal,SEN,2021-03-12,6876
Senegal,SEN,2021-03-13,9581
Senegal,SEN,2021-03-14,9450
Senegal,SEN,2021-03-15,10336
Senegal,SEN,2021-03-16,10884
Senegal,SEN,2021-03-17,11143
Senegal,SEN,2021-03-18,8435
Senegal,SEN,2021-03-19,5809
Senegal,SEN,2021-03-20,3997
Senegal,SEN,2021-03-21,3997
Senegal,SEN,2021-03-22,4362
Senegal,SEN,2021-03-23,5179
Senegal,SEN,2021-03-24,7385
Senegal,SEN,2021-03-25,9011
Senegal,SEN,2021-03-26,10636
Senegal,SEN,2021-03-27,10365
Senegal,SEN,2021-03-28,10535
Senegal,SEN,2021-03-29,9207
Senegal,SEN,2021-03-30,9612
Senegal,SEN,2021-03-31,8979
Senegal,SEN,2021-04-01,9088
Senegal,SEN,2021-04-02,9001
Senegal,SEN,2021-04-03,9636
Senegal,SEN,2021-04-04,9992
Senegal,SEN,2021-04-05,10181
Senegal,SEN,2021-04-06,8653
Senegal,SEN,2021-04-07,8123
Senegal,SEN,2021-04-08,7424
Senegal,SEN,2021-04-09,6560
Senegal,SEN,2021-04-10,6292
Senegal,SEN,2021-04-11,6607
Senegal,SEN,2021-04-12,6573
Senegal,SEN,2021-04-13,7708
Senegal,SEN,2021-04-14,7489
Senegal,SEN,2021-04-15,7152
Senegal,SEN,2021-04-16,6523
Senegal,SEN,2021-04-17,5349
Senegal,SEN,2021-04-18,4845
Senegal,SEN,2021-04-19,4858
Senegal,SEN,2021-04-20,3637
Senegal,SEN,2021-04-21,2864
Senegal,SEN,2021-04-22,2209
Senegal,SEN,2021-04-23,2248
Senegal,SEN,2021-04-24,2492
Senegal,SEN,2021-04-25,2274
Senegal,SEN,2021-04-26,2077
Senegal,SEN,2021-04-27,2315
Senegal,SEN,2021-04-28,2414
Senegal,SEN,2021-04-29,2641
Senegal,SEN,2021-04-30,2244
Senegal,SEN,2021-05-01,2132
Senegal,SEN,2021-05-02,2098
Senegal,SEN,2021-05-03,2045
Senegal,SEN,2021-05-04,1860
Senegal,SEN,2021-05-05,1692
Senegal,SEN,2021-05-06,1581
Senegal,SEN,2021-05-07,1730
Senegal,SEN,2021-05-08,2049
Senegal,SEN,2021-05-09,2001
Senegal,SEN,2021-05-10,1952
Senegal,SEN,2021-05-11,1599
Senegal,SEN,2021-05-12,1806
Senegal,SEN,2021-05-13,1418
Senegal,SEN,2021-05-14,1267
Senegal,SEN,2021-05-15,764
Senegal,SEN,2021-05-16,785
Senegal,SEN,2021-05-17,806
Senegal,SEN,2021-05-18,845
Senegal,SEN,2021-05-19,446
Senegal,SEN,2021-05-20,513
Senegal,SEN,2021-05-21,782
Serbia,SRB,2021-01-09,1150
Serbia,SRB,2021-01-10,1150
Serbia,SRB,2021-01-11,1503
Serbia,SRB,2021-01-12,1680
Serbia,SRB,2021-01-13,1785
Serbia,SRB,2021-01-14,1856
Serbia,SRB,2021-01-15,2221
Serbia,SRB,2021-01-16,2687
Serbia,SRB,2021-01-17,3153
Serbia,SRB,2021-01-18,3468
Serbia,SRB,2021-01-19,3783
Serbia,SRB,2021-01-20,4098
Serbia,SRB,2021-01-21,9528
Serbia,SRB,2021-01-22,13880
Serbia,SRB,2021-01-23,19485
Serbia,SRB,2021-01-24,26632
Serbia,SRB,2021-01-25,31534
Serbia,SRB,2021-01-26,39901
Serbia,SRB,2021-01-27,45317
Serbia,SRB,2021-01-28,45246
Serbia,SRB,2021-01-29,44435
Serbia,SRB,2021-01-30,39146
Serbia,SRB,2021-01-31,34158
Serbia,SRB,2021-02-01,31416
Serbia,SRB,2021-02-02,25209
Serbia,SRB,2021-02-03,21689
Serbia,SRB,2021-02-04,17911
Serbia,SRB,2021-02-05,15373
Serbia,SRB,2021-02-06,14844
Serbia,SRB,2021-02-07,12472
Serbia,SRB,2021-02-08,14258
Serbia,SRB,2021-02-09,16044
Serbia,SRB,2021-02-10,18092
Serbia,SRB,2021-02-11,30195
Serbia,SRB,2021-02-12,42559
Serbia,SRB,2021-02-13,52908
Serbia,SRB,2021-02-14,63256
Serbia,SRB,2021-02-15,63654
Serbia,SRB,2021-02-16,64051
Serbia,SRB,2021-02-17,64449
Serbia,SRB,2021-02-18,55424
Serbia,SRB,2021-02-19,46398
Serbia,SRB,2021-02-20,40606
Serbia,SRB,2021-02-21,34814
Serbia,SRB,2021-02-22,34814
Serbia,SRB,2021-02-23,34814
Serbia,SRB,2021-02-24,36039
Serbia,SRB,2021-02-25,35659
Serbia,SRB,2021-02-26,33145
Serbia,SRB,2021-02-27,33881
Serbia,SRB,2021-02-28,29426
Serbia,SRB,2021-03-01,29299
Serbia,SRB,2021-03-02,28798
Serbia,SRB,2021-03-03,27365
Serbia,SRB,2021-03-04,28730
Serbia,SRB,2021-03-05,32238
Serbia,SRB,2021-03-06,30996
Serbia,SRB,2021-03-07,30659
Serbia,SRB,2021-03-08,33455
Serbia,SRB,2021-03-09,35517
Serbia,SRB,2021-03-10,36805
Serbia,SRB,2021-03-11,35765
Serbia,SRB,2021-03-12,39797
Serbia,SRB,2021-03-13,43862
Serbia,SRB,2021-03-14,50908
Serbia,SRB,2021-03-15,47932
Serbia,SRB,2021-03-16,43124
Serbia,SRB,2021-03-17,40612
Serbia,SRB,2021-03-18,40676
Serbia,SRB,2021-03-19,37751
Serbia,SRB,2021-03-20,29504
Serbia,SRB,2021-03-21,23173
Serbia,SRB,2021-03-22,19802
Serbia,SRB,2021-03-23,22060
Serbia,SRB,2021-03-24,23473
Serbia,SRB,2021-03-25,21446
Serbia,SRB,2021-03-26,17326
Serbia,SRB,2021-03-27,19956
Serbia,SRB,2021-03-28,21975
Serbia,SRB,2021-03-29,27630
Serbia,SRB,2021-03-30,30596
Serbia,SRB,2021-03-31,28984
